temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,wind_speed_10m,soil_moisture_0_to_7cm,timestamp,european_aqi,us_aqi,uv_index,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,ozone,sunrise,sunset,is_daylight,city
29.1,90,36.5,0.0,0.0,0,6.1,0.15,2026-08-28 00:00:00,101,165,0.0,105.7,123.9,65.5,14.1,803.0,22.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
28.8,91,36.3,0.0,0.0,0,5.1,0.15,2026-08-28 01:00:00,101,164,0.0,105.9,122.5,60.5,12.7,823.0,21.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
28.6,91,35.7,0.0,0.0,0,7.2,0.15,2026-08-28 02:00:00,100,164,0.0,104.5,119.7,55.4,11.4,836.0,20.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
28.4,91,35.2,0.0,0.0,0,7.6,0.15,2026-08-28 03:00:00,100,164,0.0,101.3,115.0,51.2,10.4,826.0,17.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
28.2,90,34.7,0.0,0.0,0,8.0,0.15,2026-08-28 04:00:00,100,164,0.0,96.6,109.0,46.7,9.6,810.0,14.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
28.2,85,33.7,0.0,0.0,1,10.4,0.148,2026-08-28 05:00:00,100,164,0.0,82.4,110.1,54.0,10.5,771.0,9.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
27.4,89,32.7,1.2,1.2,55,11.1,0.16,2026-08-28 06:00:00,100,164,0.1,78.2,98.7,43.3,9.8,690.0,33.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
27.5,92,33.1,0.2,0.2,51,12.6,0.162,2026-08-28 07:00:00,101,165,0.6,70.3,84.5,28.4,8.8,586.0,67.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
28.8,82,34.7,0.0,0.0,0,7.5,0.162,2026-08-28 08:00:00,101,165,1.85,59.8,77.8,16.3,8.1,502.0,99.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
30.5,74,36.4,0.0,0.0,0,7.5,0.16,2026-08-28 09:00:00,101,165,3.8,54.4,78.0,9.6,7.8,458.0,127.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
32.0,70,38.5,0.0,0.0,0,7.1,0.158,2026-08-28 10:00:00,101,165,5.95,51.8,87.8,5.7,7.7,433.0,152.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
33.6,61,40.8,0.0,0.0,0,4.6,0.153,2026-08-28 11:00:00,101,164,7.6,51.6,102.4,3.2,7.7,409.0,172.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
34.4,56,41.5,0.0,0.0,0,3.0,0.15,2026-08-28 12:00:00,100,164,7.8,53.7,116.2,1.8,7.9,369.0,183.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
34.9,53,41.8,0.0,0.0,0,2.8,0.147,2026-08-28 13:00:00,101,164,6.9,54.1,119.0,1.9,8.2,330.0,189.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
35.2,51,41.7,0.0,0.0,0,2.7,0.144,2026-08-28 14:00:00,101,164,5.15,55.6,119.0,3.0,8.5,319.0,190.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
35.3,51,40.8,0.0,0.0,0,3.5,0.142,2026-08-28 15:00:00,101,165,3.2,57.3,118.7,3.9,8.7,346.0,189.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
35.0,52,40.3,0.0,0.0,0,4.2,0.14,2026-08-28 16:00:00,101,165,1.45,58.2,115.3,5.8,8.9,402.0,185.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
34.5,55,39.7,0.0,0.0,0,6.6,0.131,2026-08-28 17:00:00,101,165,0.45,56.7,101.5,10.5,9.8,487.0,163.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
33.0,66,39.5,0.0,0.0,0,4.6,0.131,2026-08-28 18:00:00,101,165,0.05,64.3,102.7,25.2,11.5,614.0,131.0,2026-08-28 06:03:00,2026-08-28 18:59:00,True,Amritsar
32.0,71,39.1,0.0,0.0,0,3.1,0.13,2026-08-28 19:00:00,101,165,0.0,78.5,114.3,45.6,13.7,770.0,87.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
31.9,73,39.4,0.0,0.0,0,0.6,0.131,2026-08-28 20:00:00,101,165,0.0,94.3,129.0,60.9,15.2,913.0,50.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
31.4,75,38.7,0.0,0.0,0,2.3,0.131,2026-08-28 21:00:00,101,165,0.0,105.0,136.9,66.8,15.2,1048.0,29.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
30.7,79,37.8,0.0,0.0,0,4.1,0.131,2026-08-28 22:00:00,102,165,0.0,110.6,139.2,67.7,14.3,1170.0,17.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
31.6,75,38.7,0.0,0.0,0,4.9,0.134,2026-08-28 23:00:00,102,166,0.0,106.4,132.2,66.4,13.3,1227.0,9.0,2026-08-28 06:03:00,2026-08-28 18:59:00,False,Amritsar
30.8,76,37.2,0.0,0.0,0,7.2,0.134,2026-08-29 00:00:00,102,166,0.0,99.2,123.9,62.8,12.2,1169.0,7.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.4,75,36.6,0.0,0.0,0,5.9,0.134,2026-08-29 01:00:00,102,165,0.0,94.8,119.2,57.0,10.8,1044.0,10.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.0,76,36.3,0.0,0.0,0,4.5,0.134,2026-08-29 02:00:00,101,165,0.0,93.4,118.3,52.2,9.8,947.0,13.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
29.7,77,36.2,0.0,0.0,0,2.3,0.134,2026-08-29 03:00:00,101,165,0.0,94.5,119.7,50.6,9.3,931.0,10.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
28.2,85,33.7,0.0,0.0,0,10.2,0.134,2026-08-29 04:00:00,101,165,0.0,96.6,122.0,50.1,9.1,943.0,7.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
29.0,85,35.5,0.0,0.0,0,6.9,0.157,2026-08-29 05:00:00,101,165,0.0,86.1,127.1,47.7,9.8,913.0,15.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
28.3,88,34.8,0.0,0.0,0,6.5,0.157,2026-08-29 06:00:00,101,165,0.05,85.4,127.6,39.0,9.9,797.0,33.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
29.1,86,36.0,0.0,0.0,0,5.2,0.157,2026-08-29 07:00:00,101,165,0.5,82.4,115.9,26.8,10.0,640.0,58.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
30.3,81,37.3,0.0,0.0,0,6.3,0.156,2026-08-29 08:00:00,101,165,1.55,70.5,121.5,16.7,10.1,508.0,85.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
31.9,73,38.6,0.0,0.0,0,6.5,0.155,2026-08-29 09:00:00,102,166,3.25,67.8,126.7,10.6,10.0,425.0,114.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
33.1,66,40.0,0.0,0.0,1,4.7,0.153,2026-08-29 10:00:00,102,166,4.75,67.8,137.8,6.5,9.8,367.0,144.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
33.7,59,40.8,0.0,0.0,0,1.8,0.152,2026-08-29 11:00:00,103,166,5.8,67.8,147.6,3.8,9.6,324.0,167.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
34.4,58,41.7,0.0,0.0,0,3.0,0.149,2026-08-29 12:00:00,103,167,6.35,66.1,149.0,2.3,9.2,298.0,180.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
34.9,55,41.6,0.0,0.0,0,5.7,0.146,2026-08-29 13:00:00,104,167,5.95,65.2,146.2,2.2,8.7,287.0,187.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
35.0,55,41.0,0.0,0.0,0,8.3,0.143,2026-08-29 14:00:00,104,168,4.55,64.3,141.6,3.1,8.4,280.0,188.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
35.0,54,40.3,0.0,0.0,0,8.5,0.141,2026-08-29 15:00:00,104,168,2.75,64.0,138.8,4.3,8.3,248.0,183.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
34.7,54,39.7,0.0,0.0,0,7.7,0.139,2026-08-29 16:00:00,105,168,1.25,64.5,135.5,6.6,8.5,218.0,173.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
34.2,57,39.4,0.0,0.0,0,7.3,0.149,2026-08-29 17:00:00,105,168,0.4,58.8,115.7,9.9,8.6,263.0,154.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
33.2,67,40.3,0.0,0.0,0,2.2,0.148,2026-08-29 18:00:00,105,168,0.05,65.2,109.4,21.8,9.5,459.0,124.0,2026-08-29 06:04:00,2026-08-29 18:58:00,True,Amritsar
32.1,73,39.6,0.0,0.0,0,1.7,0.148,2026-08-29 19:00:00,105,168,0.0,76.6,118.3,38.2,10.7,728.0,83.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
31.3,77,38.6,0.0,0.0,0,3.6,0.148,2026-08-29 20:00:00,105,168,0.0,84.3,120.6,50.6,11.7,910.0,50.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.7,79,37.6,0.0,0.0,0,5.9,0.148,2026-08-29 21:00:00,105,168,0.0,89.6,120.6,55.3,12.2,914.0,35.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.3,80,37.4,0.0,0.0,0,4.0,0.148,2026-08-29 22:00:00,104,168,0.0,93.4,121.1,56.0,12.4,830.0,30.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.8,82,38.4,0.0,0.0,0,4.7,0.149,2026-08-29 23:00:00,103,167,0.0,95.5,120.6,55.3,12.2,764.0,26.0,2026-08-29 06:04:00,2026-08-29 18:58:00,False,Amritsar
30.2,84,37.8,0.0,0.0,0,3.8,0.149,2026-08-30 00:00:00,103,167,0.0,95.7,119.2,53.7,11.3,773.0,22.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
29.8,85,37.4,0.0,0.0,0,3.2,0.149,2026-08-30 01:00:00,103,167,0.0,95.0,117.6,50.6,10.0,800.0,19.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
29.3,88,37.0,0.0,0.0,0,3.1,0.149,2026-08-30 02:00:00,103,167,0.0,94.1,116.4,47.6,9.0,785.0,18.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
28.9,90,36.5,0.0,0.0,0,3.8,0.149,2026-08-30 03:00:00,103,167,0.0,95.0,118.0,45.7,8.4,680.0,16.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
28.6,92,36.3,0.0,0.0,0,3.2,0.15,2026-08-30 04:00:00,103,167,0.0,93.4,114.8,43.7,8.1,534.0,16.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
28.8,75,34.3,0.0,0.0,1,3.8,0.151,2026-08-30 05:00:00,103,167,0.0,76.6,114.3,40.6,8.7,431.0,20.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
28.4,79,33.8,0.0,0.0,0,6.7,0.151,2026-08-30 06:00:00,103,166,0.1,74.0,109.7,32.7,8.4,422.0,38.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
29.3,78,35.1,0.0,0.0,0,7.0,0.15,2026-08-30 07:00:00,102,166,0.55,70.5,97.3,21.6,7.9,457.0,63.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
30.9,75,37.2,0.0,0.0,0,6.7,0.15,2026-08-30 08:00:00,102,166,1.75,60.5,98.7,12.7,7.7,470.0,89.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
32.3,68,38.4,0.0,0.0,0,7.0,0.148,2026-08-30 09:00:00,102,165,3.6,61.7,114.8,8.0,7.9,430.0,117.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
33.7,60,39.7,0.0,0.0,1,6.2,0.146,2026-08-30 10:00:00,101,165,5.65,65.0,130.9,5.4,8.4,368.0,145.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
34.5,53,40.2,0.0,0.0,0,6.5,0.152,2026-08-30 11:00:00,101,165,6.55,65.7,137.8,3.7,8.7,316.0,166.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
34.7,52,40.5,0.0,0.0,0,7.7,0.149,2026-08-30 12:00:00,101,165,7.05,63.6,136.4,2.5,8.7,284.0,176.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
34.9,52,40.7,0.0,0.0,0,8.0,0.146,2026-08-30 13:00:00,101,165,6.3,60.1,128.1,2.1,8.7,261.0,178.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
35.0,52,40.7,0.0,0.0,0,7.5,0.143,2026-08-30 14:00:00,101,165,5.05,57.7,119.7,2.6,8.6,243.0,174.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
35.0,52,39.6,0.0,0.0,0,8.2,0.141,2026-08-30 15:00:00,101,165,3.0,55.3,109.9,3.4,8.5,213.0,165.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
34.8,51,39.2,0.0,0.0,0,8.1,0.139,2026-08-30 16:00:00,100,164,1.35,54.2,102.9,5.0,8.3,188.0,150.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
34.6,52,39.1,0.0,0.0,0,8.1,0.134,2026-08-30 17:00:00,100,164,0.4,52.2,95.0,8.2,7.3,215.0,113.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
33.2,61,38.9,0.0,0.0,0,5.6,0.134,2026-08-30 18:00:00,100,164,0.05,57.4,94.3,15.6,8.1,343.0,95.0,2026-08-30 06:04:00,2026-08-30 18:57:00,True,Amritsar
32.1,67,38.3,0.0,0.0,0,4.1,0.133,2026-08-30 19:00:00,100,164,0.0,67.1,99.7,25.7,9.1,524.0,70.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
31.5,72,38.8,0.0,0.0,0,0.5,0.133,2026-08-30 20:00:00,99,163,0.0,72.9,103.4,32.7,9.7,661.0,52.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
30.8,76,37.8,0.0,0.0,0,2.6,0.133,2026-08-30 21:00:00,99,163,0.0,77.3,104.3,33.6,9.3,718.0,47.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
30.4,75,36.2,0.0,0.0,0,8.4,0.133,2026-08-30 22:00:00,98,163,0.0,76.4,99.9,31.4,8.5,731.0,50.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
30.4,74,36.6,0.0,0.0,0,5.3,0.132,2026-08-30 23:00:00,98,162,0.0,69.2,88.5,28.6,7.7,711.0,52.0,2026-08-30 06:04:00,2026-08-30 18:57:00,False,Amritsar
20.3,75,21.9,0.0,0.0,0,1.8,0.123,2026-08-25 00:00:00,73,114,0.0,82.4,93.8,55.9,4.1,902.0,12.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
19.9,78,21.6,0.0,0.0,0,1.8,0.123,2026-08-25 01:00:00,74,117,0.0,78.5,88.9,46.6,3.5,767.0,9.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
19.5,80,21.3,0.0,0.0,0,1.2,0.123,2026-08-25 02:00:00,75,120,0.0,74.3,83.6,38.7,3.0,663.0,7.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
18.7,83,20.6,0.0,0.0,0,0.4,0.123,2026-08-25 03:00:00,75,121,0.0,70.3,78.5,34.3,2.4,589.0,1.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
17.5,89,19.2,0.0,0.0,0,0.8,0.123,2026-08-25 04:00:00,76,123,0.0,66.6,74.0,31.3,1.8,547.0,0.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
18.2,87,19.9,0.0,0.0,0,2.2,0.122,2026-08-25 05:00:00,76,124,0.0,80.3,88.5,34.1,2.2,546.0,1.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
17.0,92,18.7,0.0,0.0,0,1.6,0.122,2026-08-25 06:00:00,77,126,0.1,79.2,87.3,29.2,3.2,621.0,27.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
18.8,85,20.8,0.0,0.0,0,1.0,0.122,2026-08-25 07:00:00,77,128,0.75,75.4,82.0,22.2,4.5,737.0,65.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
21.4,71,23.3,0.0,0.0,0,0.9,0.121,2026-08-25 08:00:00,78,131,2.3,53.2,65.0,15.8,5.6,791.0,99.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
23.7,58,25.0,0.0,0.0,0,2.8,0.12,2026-08-25 09:00:00,79,134,4.65,41.9,56.8,10.5,6.2,724.0,128.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
25.7,49,27.4,0.0,0.0,0,2.2,0.118,2026-08-25 10:00:00,80,136,7.15,31.7,47.7,5.8,6.4,596.0,154.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
27.2,41,29.4,0.0,0.0,1,2.3,0.115,2026-08-25 11:00:00,80,137,8.45,26.3,42.7,2.5,6.3,487.0,171.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
28.4,38,30.7,0.0,0.0,0,4.0,0.112,2026-08-25 12:00:00,81,138,9.3,22.8,39.2,1.2,5.5,425.0,175.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
29.6,35,31.7,0.0,0.0,1,4.6,0.109,2026-08-25 13:00:00,81,139,8.2,20.4,36.6,1.3,4.4,382.0,170.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
30.3,32,31.8,0.0,0.0,1,4.0,0.107,2026-08-25 14:00:00,81,140,5.85,18.5,33.8,1.8,3.5,356.0,165.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
30.6,30,31.3,0.0,0.0,0,3.2,0.104,2026-08-25 15:00:00,82,141,3.75,17.2,31.4,0.9,3.2,309.0,166.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
30.6,27,30.2,0.0,0.0,1,1.5,0.103,2026-08-25 16:00:00,82,142,1.7,17.0,30.7,0.4,3.2,279.0,167.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
30.4,24,29.1,0.0,0.0,1,4.1,0.114,2026-08-25 17:00:00,82,142,0.55,19.9,35.6,4.3,3.6,378.0,162.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
28.0,41,28.8,0.0,0.0,0,2.1,0.113,2026-08-25 18:00:00,82,149,0.05,25.0,40.2,18.2,4.5,738.0,137.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
26.3,46,27.2,0.0,0.0,0,1.3,0.113,2026-08-25 19:00:00,82,146,0.0,40.7,55.5,37.5,5.6,1226.0,103.0,2026-08-25 05:59:00,2026-08-25 19:06:00,True,Srinagar
24.6,51,25.6,0.0,0.0,0,1.2,0.113,2026-08-25 20:00:00,81,140,0.0,57.3,71.2,52.4,6.4,1556.0,72.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
22.3,60,23.3,0.0,0.0,0,2.0,0.113,2026-08-25 21:00:00,81,140,0.0,72.2,85.2,59.3,6.5,1590.0,50.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
20.7,70,22.0,0.0,0.0,0,2.2,0.112,2026-08-25 22:00:00,81,140,0.0,79.4,91.7,61.9,6.3,1466.0,31.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
21.4,70,22.8,0.0,0.0,0,3.0,0.135,2026-08-25 23:00:00,81,140,0.0,80.8,92.0,61.4,5.8,1305.0,18.0,2026-08-25 05:59:00,2026-08-25 19:06:00,False,Srinagar
20.0,74,21.4,0.0,0.0,0,2.4,0.134,2026-08-26 00:00:00,81,140,0.0,79.4,89.9,57.0,5.1,1119.0,11.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
19.0,81,20.6,0.0,0.0,0,1.8,0.134,2026-08-26 01:00:00,81,139,0.0,77.1,86.4,49.6,4.1,897.0,8.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
18.1,86,19.8,0.0,0.0,0,1.7,0.134,2026-08-26 02:00:00,81,139,0.0,73.1,80.8,43.2,3.3,722.0,7.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
17.5,89,19.3,0.0,0.0,0,1.3,0.134,2026-08-26 03:00:00,81,139,0.0,67.8,73.6,39.8,2.5,627.0,3.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
17.2,91,18.8,0.0,0.0,0,1.7,0.134,2026-08-26 04:00:00,81,139,0.0,62.9,67.8,37.4,1.8,580.0,1.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
18.1,88,20.0,0.0,0.0,0,1.7,0.112,2026-08-26 05:00:00,81,138,0.0,69.2,74.3,36.7,2.2,566.0,2.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
17.5,87,19.1,0.0,0.0,0,1.8,0.112,2026-08-26 06:00:00,80,137,0.1,70.3,75.4,31.2,3.5,607.0,27.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
19.6,79,21.3,0.0,0.0,0,2.4,0.112,2026-08-26 07:00:00,80,136,0.7,65.9,70.5,23.5,5.3,682.0,63.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
22.2,64,23.6,0.0,0.0,0,2.2,0.111,2026-08-26 08:00:00,80,135,2.15,45.8,55.4,16.4,6.5,711.0,97.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
24.2,56,25.5,0.0,0.0,0,2.0,0.11,2026-08-26 09:00:00,79,134,4.55,37.1,48.1,10.8,6.7,648.0,127.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
26.2,48,28.0,0.0,0.0,0,3.6,0.108,2026-08-26 10:00:00,79,134,7.25,27.4,38.1,5.8,6.3,541.0,156.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
27.9,41,30.1,0.0,0.0,0,3.3,0.106,2026-08-26 11:00:00,79,133,9.2,22.8,33.2,2.4,5.8,451.0,175.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
29.1,38,31.5,0.0,0.0,0,5.0,0.104,2026-08-26 12:00:00,79,133,9.65,20.0,29.9,1.1,5.1,401.0,179.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
29.9,35,31.8,0.0,0.0,0,6.7,0.102,2026-08-26 13:00:00,79,133,8.3,17.7,27.1,1.3,4.3,370.0,174.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
30.6,33,32.2,0.0,0.0,0,5.5,0.101,2026-08-26 14:00:00,79,133,6.25,16.4,25.6,1.8,3.6,353.0,168.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
30.9,32,31.9,0.0,0.0,0,3.3,0.099,2026-08-26 15:00:00,79,132,3.85,15.5,24.6,1.0,3.2,310.0,166.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
30.7,32,31.0,0.0,0.0,0,2.7,0.098,2026-08-26 16:00:00,79,132,1.75,15.1,23.9,0.6,2.9,281.0,163.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
30.6,30,30.1,0.0,0.0,0,5.3,0.113,2026-08-26 17:00:00,79,145,0.6,17.3,27.3,4.4,3.0,389.0,157.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
28.4,48,30.4,0.0,0.0,0,1.3,0.112,2026-08-26 18:00:00,79,151,0.1,22.0,31.2,17.4,4.0,781.0,135.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
26.7,50,28.3,0.0,0.0,0,1.0,0.112,2026-08-26 19:00:00,78,147,0.0,33.1,42.4,35.4,5.4,1308.0,104.0,2026-08-26 05:59:00,2026-08-26 19:04:00,True,Srinagar
24.5,56,25.9,0.0,0.0,0,2.2,0.112,2026-08-26 20:00:00,78,132,0.0,49.1,58.1,49.8,6.3,1650.0,75.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
22.3,65,23.6,0.0,0.0,0,3.0,0.112,2026-08-26 21:00:00,78,130,0.0,66.8,75.4,57.5,6.4,1641.0,52.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
20.6,74,22.1,0.0,0.0,0,3.5,0.111,2026-08-26 22:00:00,78,129,0.0,76.8,85.2,61.6,5.9,1446.0,32.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
21.8,70,23.4,0.0,0.0,0,3.5,0.125,2026-08-26 23:00:00,78,129,0.0,79.4,87.5,62.3,5.4,1238.0,17.0,2026-08-26 05:59:00,2026-08-26 19:04:00,False,Srinagar
20.1,77,21.6,0.0,0.0,0,3.4,0.125,2026-08-27 00:00:00,78,129,0.0,78.0,85.2,58.4,4.8,1055.0,10.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
19.1,82,20.8,0.0,0.0,0,2.3,0.125,2026-08-27 01:00:00,78,129,0.0,75.4,82.2,51.2,4.0,858.0,9.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
18.4,87,20.3,0.0,0.0,0,1.3,0.125,2026-08-27 02:00:00,77,128,0.0,72.6,78.9,45.1,3.3,703.0,8.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
17.8,91,19.8,0.0,0.0,0,0.5,0.125,2026-08-27 03:00:00,77,128,0.0,70.8,76.6,42.3,2.6,607.0,2.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
17.3,93,19.1,0.0,0.0,0,1.3,0.125,2026-08-27 04:00:00,78,129,0.0,68.7,74.0,40.6,2.1,553.0,0.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
18.6,85,20.4,0.0,0.0,0,1.2,0.104,2026-08-27 05:00:00,78,129,0.0,81.0,87.3,51.0,2.4,543.0,8.0,2026-08-27 06:00:00,2026-08-27 19:03:00,False,Srinagar
17.9,84,19.2,0.0,0.0,0,2.2,0.104,2026-08-27 06:00:00,78,131,0.1,80.3,86.4,40.9,3.8,611.0,34.0,2026-08-27 06:00:00,2026-08-27 19:03:00,True,Srinagar
19.6,79,21.4,0.0,0.0,0,1.0,0.104,2026-08-27 07:00:00,79,132,0.7,74.7,79.4,26.9,5.6,723.0,71.0,2026-08-27 06:00:00,2026-08-27 19:03:00,True,Srinagar
22.0,65,23.5,0.0,0.0,0,0.8,0.104,2026-08-27 08:00:00,79,132,2.25,50.2,58.6,15.4,6.8,778.0,104.0,2026-08-27 06:00:00,2026-08-27 19:03:00,True,Srinagar
